CN,NN,Rate Constants
COc2cccc(c1ccc(C)cn1)c2,Cc3ccc2ccc1ccc(C)nc1c2n3,1.07E-05
Cc2ccc(c1ccc(S(C)(=O)=O)cc1)nc2,Cc3ccc2ccc1ccc(C)nc1c2n3,0.30572138
Cc2ccc(c1ccc(OC(F)(F)F)cc1)nc2,Cc3ccc2ccc1ccc(C)nc1c2n3,0.201891478
Cc3ccc(c2ccc1ccccc1c2)nc3,Cc3ccc2ccc1ccc(C)nc1c2n3,0.713349888
Cc2ccc(c1ccc(C)cn1)cc2,Cc3ccc2ccc1ccc(C)nc1c2n3,0.509535634
Cc4ccc(c3ccc(N(c1ccccc1)c2ccccc2)cc3)nc4,Cc3ccc2ccc1ccc(C)nc1c2n3,0.124421492
c4ccc(c3ccc(c2cc(c1ccccc1)ccn2)cc3)cc4,Cc3ccc2ccc1ccc(C)nc1c2n3,1.528606903
Fc2ccc(c1ccccn1)cc2,Cc3ccc2ccc1ccc(C)nc1c2n3,0.071813747
Cc2ccc(c1cccc(F)c1)nc2,Cc3ccc2ccc1ccc(C)nc1c2n3,0.972749847
Cc2ccc(c1ccccc1F)nc2,Cc3ccc2ccc1ccc(C)nc1c2n3,0.486374924
Cc2ccc(c1ccc(F)c(C(F)(F)F)c1)nc2,Cc3ccc2ccc1ccc(C)nc1c2n3,0.14861456
Cc2ccc(c1cccc(Cl)c1)nc2,Cc3ccc2ccc1ccc(C)nc1c2n3,0.428009933
c2ccc(Cc1ccccn1)cc2,Cc3ccc2ccc1ccc(C)nc1c2n3,0.281585482
Cc2ccc(c1ccc(C#N)cc1)nc2,Cc3ccc2ccc1ccc(C)nc1c2n3,0.33438276
CCc2ccc(c1ccccc1)nc2,Cc3ccc2ccc1ccc(C)nc1c2n3,0.66876552
Cc2cnc(c1ccccc1)cc2c3ccccc3,Cc3ccc2ccc1ccc(C)nc1c2n3,0.33438276
Fc3ccc(c2cc(c1ccccc1)ccn2)cc3,Cc3ccc2ccc1ccc(C)nc1c2n3,1.33753104
CCc2ccc(c1ccc(Cl)cc1)nc2,Cc3ccc2ccc1ccc(C)nc1c2n3,0.29722912
Clc3ccc(c2cc(c1ccccc1)ccn2)cc3,Cc3ccc2ccc1ccc(C)nc1c2n3,0.411548012
c4ccc(c3ccnc(c2ccc(N1CCCC1)cc2)c3)cc4,Cc3ccc2ccc1ccc(C)nc1c2n3,0.121593731
COc3ccc(c2cc(c1ccccc1)ccn2)cc3,Cc3ccc2ccc1ccc(C)nc1c2n3,1.18891648
COc3ccc(c2cc(c1ccccc1)c(C)cn2)cc3,Cc3ccc2ccc1ccc(C)nc1c2n3,0.89168736
CCc2ccc(c1cccc(OC)c1)nc2,Cc3ccc2ccc1ccc(C)nc1c2n3,1.07E-05
COc3cccc(c2cc(c1ccccc1)ccn2)c3,Cc3ccc2ccc1ccc(C)nc1c2n3,0.078678296
COc2ccc(c1ccc(C)cn1)cc2,Cc3ccc2ccc1ccc(C)nc1c2n3,0.099076373
COc3cccc(c2cc(c1ccccc1)c(C)cn2)c3,Cc3ccc2ccc1ccc(C)nc1c2n3,1.07E-05
c4ccc(c3ccnc(c2ccc1ccccc1c2)c3)cc4,Cc3ccc2ccc1ccc(C)nc1c2n3,0.972749847
FC(F)(F)Oc3ccc(c2nc1ccccc1s2)cc3,Cc3ccc2ccc1ccc(C)nc1c2n3,0.36897408
c4ccc3cc(c2nc1ccccc1o2)ccc3c4,Cc3ccc2ccc1ccc(C)nc1c2n3,0.486374924
c2ccc(c1ccccn1)cc2,Cc2cccc(c1cccc(C)n1)n2,1.07E-05
Cc2ccc(c1ccc(F)cc1F)nc2,Cc2cccc(c1cccc(C)n1)n2,1.07E-05
Cc2ccc(c1ccccc1)nc2,Cc2cccc(c1cccc(C)n1)n2,1.07E-05
c2ccc(n1cccn1)cc2,Cc2cccc(c1cccc(C)n1)n2,1.07E-05
c1ccc3c(c1)ccc2cccnc23,Cc2cccc(c1cccc(C)n1)n2,0.069482132
Cc3ccc(c2ccc(c1ccccc1)cc2)nc3,Cc2cccc(c1cccc(C)n1)n2,1.07E-05
Cc2ccc(c1ccc(F)cc1)nc2,Cc2cccc(c1cccc(C)n1)n2,1.07E-05
c3ccc(c2nc1ccccc1s2)cc3,Cc2cccc(c1cccc(C)n1)n2,1.07E-05
c3ccc(c2nc1ccccc1o2)cc3,Cc2cccc(c1cccc(C)n1)n2,1.07E-05
Cc3ccc(c2nc1ccccc1o2)cc3,Cc2cccc(c1cccc(C)n1)n2,1.07E-05
COc3ccc(c2nc1ccccc1s2)cc3,Cc2cccc(c1cccc(C)n1)n2,1.07E-05
COc3ccc(c2nc1ccccc1o2)cc3,Cc2cccc(c1cccc(C)n1)n2,1.07E-05
Fc3ccc(c2nc1ccccc1o2)cc3,Cc2cccc(c1cccc(C)n1)n2,1.07E-05
Clc3ccc(c2nc1ccccc1s2)cc3,Cc2cccc(c1cccc(C)n1)n2,1.07E-05
Clc3ccc(c2nc1ccccc1o2)cc3,Cc2cccc(c1cccc(C)n1)n2,1.07E-05
Cc2ccc(c1ccc(Cl)cc1)nc2,Cc2cccc(c1cccc(C)n1)n2,0.072298975
FC(F)(F)c3ccc(c2nc1ccccc1s2)cc3,Cc2cccc(c1cccc(C)n1)n2,0.169845211
FC(F)(F)c3ccc(c2nc1ccccc1o2)cc3,Cc2cccc(c1cccc(C)n1)n2,0.345169301
Cc2ccc(c1cccc(C#N)c1)nc2,Cc2cccc(c1cccc(C)n1)n2,0.072790805
COc2cccc(c1ccc(C)cn1)c2,Cc2cccc(c1cccc(C)n1)n2,1.07E-05
Cc2ccc(c1ccc(S(C)(=O)=O)cc1)nc2,Cc2cccc(c1cccc(C)n1)n2,0.06903386
Cc2ccc(c1ccc(OC(F)(F)F)cc1)nc2,Cc2cccc(c1cccc(C)n1)n2,1.07E-05
Cc3ccc(c2ccc1ccccc1c2)nc3,Cc2cccc(c1cccc(C)n1)n2,0.102887003
Cc2ccc(c1ccc(C)cn1)cc2,Cc2cccc(c1cccc(C)n1)n2,1.07E-05
Cc4ccc(c3ccc(N(c1ccccc1)c2ccccc2)cc3)nc4,Cc2cccc(c1cccc(C)n1)n2,1.07E-05
c4ccc(c3ccc(c2cc(c1ccccc1)ccn2)cc3)cc4,Cc2cccc(c1cccc(C)n1)n2,0.105943053
Fc2ccc(c1ccccn1)cc2,Cc2cccc(c1cccc(C)n1)n2,1.07E-05
Cc2ccc(c1cccc(F)c1)nc2,Cc2cccc(c1cccc(C)n1)n2,1.07E-05
Cc2ccc(c1ccccc1F)nc2,Cc2cccc(c1cccc(C)n1)n2,1.07E-05
Cc2ccc(c1ccc(F)c(C(F)(F)F)c1)nc2,Cc2cccc(c1cccc(C)n1)n2,1.07E-05
Cc2ccc(c1cccc(Cl)c1)nc2,Cc2cccc(c1cccc(C)n1)n2,1.07E-05
c2ccc(Cc1ccccn1)cc2,Cc2cccc(c1cccc(C)n1)n2,1.07E-05
Cc2ccc(c1ccc(C#N)cc1)nc2,Cc2cccc(c1cccc(C)n1)n2,1.07E-05
CCc2ccc(c1ccccc1)nc2,Cc2cccc(c1cccc(C)n1)n2,1.07E-05
Cc2cnc(c1ccccc1)cc2c3ccccc3,Cc2cccc(c1cccc(C)n1)n2,1.07E-05
Fc3ccc(c2cc(c1ccccc1)ccn2)cc3,Cc2cccc(c1cccc(C)n1)n2,0.081681285
CCc2ccc(c1ccc(Cl)cc1)nc2,Cc2cccc(c1cccc(C)n1)n2,1.07E-05
Clc3ccc(c2cc(c1ccccc1)ccn2)cc3,Cc2cccc(c1cccc(C)n1)n2,1.07E-05
c4ccc(c3ccnc(c2ccc(N1CCCC1)cc2)c3)cc4,Cc2cccc(c1cccc(C)n1)n2,0.072298975
COc3ccc(c2cc(c1ccccc1)ccn2)cc3,Cc2cccc(c1cccc(C)n1)n2,0.096398633
COc3ccc(c2cc(c1ccccc1)c(C)cn2)cc3,Cc2cccc(c1cccc(C)n1)n2,1.07E-05
CCc2ccc(c1cccc(OC)c1)nc2,Cc2cccc(c1cccc(C)n1)n2,1.07E-05
COc3cccc(c2cc(c1ccccc1)ccn2)c3,Cc2cccc(c1cccc(C)n1)n2,1.07E-05
COc2ccc(c1ccc(C)cn1)cc2,Cc2cccc(c1cccc(C)n1)n2,1.07E-05
COc3cccc(c2cc(c1ccccc1)c(C)cn2)c3,Cc2cccc(c1cccc(C)n1)n2,1.07E-05
c4ccc(c3ccnc(c2ccc1ccccc1c2)c3)cc4,Cc2cccc(c1cccc(C)n1)n2,0.120227509
FC(F)(F)Oc3ccc(c2nc1ccccc1s2)cc3,Cc2cccc(c1cccc(C)n1)n2,1.07E-05
c4ccc3cc(c2nc1ccccc1o2)ccc3c4,Cc2cccc(c1cccc(C)n1)n2,0.289195901
c2ccc(c1ccccn1)cc2,CCCCCCCCCc2ccnc(c1cc(CCCCCCCCC)ccn1)c2,1.070024832
Cc2ccc(c1ccc(F)cc1F)nc2,CCCCCCCCCc2ccnc(c1cc(CCCCCCCCC)ccn1)c2,0.382151726
Cc2ccc(c1ccccc1)nc2,CCCCCCCCCc2ccnc(c1cc(CCCCCCCCC)ccn1)c2,1.18891648
c2ccc(n1cccn1)cc2,CCCCCCCCCc2ccnc(c1cc(CCCCCCCCC)ccn1)c2,1.528606903
c1ccc3c(c1)ccc2cccnc23,CCCCCCCCCc2ccnc(c1cc(CCCCCCCCC)ccn1)c2,1.18891648
Cc3ccc(c2ccc(c1ccccc1)cc2)nc3,CCCCCCCCCc2ccnc(c1cc(CCCCCCCCC)ccn1)c2,1.33753104
Cc2ccc(c1ccc(F)cc1)nc2,CCCCCCCCCc2ccnc(c1cc(CCCCCCCCC)ccn1)c2,0.486374924
c3ccc(c2nc1ccccc1s2)cc3,CCCCCCCCCc2ccnc(c1cc(CCCCCCCCC)ccn1)c2,1.78337472
c3ccc(c2nc1ccccc1o2)cc3,CCCCCCCCCc2ccnc(c1cc(CCCCCCCCC)ccn1)c2,1.18891648
Cc3ccc(c2nc1ccccc1o2)cc3,CCCCCCCCCc2ccnc(c1cc(CCCCCCCCC)ccn1)c2,1.070024832
COc3ccc(c2nc1ccccc1s2)cc3,CCCCCCCCCc2ccnc(c1cc(CCCCCCCCC)ccn1)c2,2.140049664
COc3ccc(c2nc1ccccc1o2)cc3,CCCCCCCCCc2ccnc(c1cc(CCCCCCCCC)ccn1)c2,0.764303451
Fc3ccc(c2nc1ccccc1o2)cc3,CCCCCCCCCc2ccnc(c1cc(CCCCCCCCC)ccn1)c2,0.267506208
Clc3ccc(c2nc1ccccc1s2)cc3,CCCCCCCCCc2ccnc(c1cc(CCCCCCCCC)ccn1)c2,1.78337472
Clc3ccc(c2nc1ccccc1o2)cc3,CCCCCCCCCc2ccnc(c1cc(CCCCCCCCC)ccn1)c2,0.563170964
Cc2ccc(c1ccc(Cl)cc1)nc2,CCCCCCCCCc2ccnc(c1cc(CCCCCCCCC)ccn1)c2,0.486374924
FC(F)(F)c3ccc(c2nc1ccccc1s2)cc3,CCCCCCCCCc2ccnc(c1cc(CCCCCCCCC)ccn1)c2,1.33753104
FC(F)(F)c3ccc(c2nc1ccccc1o2)cc3,CCCCCCCCCc2ccnc(c1cc(CCCCCCCCC)ccn1)c2,0.823096024
Cc2ccc(c1cccc(C#N)c1)nc2,CCCCCCCCCc2ccnc(c1cc(CCCCCCCCC)ccn1)c2,0.345169301
COc2cccc(c1ccc(C)cn1)c2,CCCCCCCCCc2ccnc(c1cc(CCCCCCCCC)ccn1)c2,1.07E-05
Cc2ccc(c1ccc(S(C)(=O)=O)cc1)nc2,CCCCCCCCCc2ccnc(c1cc(CCCCCCCCC)ccn1)c2,0.823096024
Cc2ccc(c1ccc(OC(F)(F)F)cc1)nc2,CCCCCCCCCc2ccnc(c1cc(CCCCCCCCC)ccn1)c2,0.314713186
Cc3ccc(c2ccc1ccccc1c2)nc3,CCCCCCCCCc2ccnc(c1cc(CCCCCCCCC)ccn1)c2,0.89168736
Cc2ccc(c1ccc(C)cn1)cc2,CCCCCCCCCc2ccnc(c1cc(CCCCCCCCC)ccn1)c2,0.535012416
Cc4ccc(c3ccc(N(c1ccccc1)c2ccccc2)cc3)nc4,CCCCCCCCCc2ccnc(c1cc(CCCCCCCCC)ccn1)c2,1.07E-05
c4ccc(c3ccc(c2cc(c1ccccc1)ccn2)cc3)cc4,CCCCCCCCCc2ccnc(c1cc(CCCCCCCCC)ccn1)c2,2.140049664
Fc2ccc(c1ccccn1)cc2,CCCCCCCCCc2ccnc(c1cc(CCCCCCCCC)ccn1)c2,0.89168736
Cc2ccc(c1cccc(F)c1)nc2,CCCCCCCCCc2ccnc(c1cc(CCCCCCCCC)ccn1)c2,1.33753104
Cc2ccc(c1ccccc1F)nc2,CCCCCCCCCc2ccnc(c1cc(CCCCCCCCC)ccn1)c2,1.070024832
Cc2ccc(c1ccc(F)c(C(F)(F)F)c1)nc2,CCCCCCCCCc2ccnc(c1cc(CCCCCCCCC)ccn1)c2,0.356674944
Cc2ccc(c1cccc(Cl)c1)nc2,CCCCCCCCCc2ccnc(c1cc(CCCCCCCCC)ccn1)c2,0.972749847
c2ccc(Cc1ccccn1)cc2,CCCCCCCCCc2ccnc(c1cc(CCCCCCCCC)ccn1)c2,0.281585482
Cc2ccc(c1ccc(C#N)cc1)nc2,CCCCCCCCCc2ccnc(c1cc(CCCCCCCCC)ccn1)c2,0.563170964
CCc2ccc(c1ccccc1)nc2,CCCCCCCCCc2ccnc(c1cc(CCCCCCCCC)ccn1)c2,1.33753104
Cc2cnc(c1ccccc1)cc2c3ccccc3,CCCCCCCCCc2ccnc(c1cc(CCCCCCCCC)ccn1)c2,0.972749847
Fc3ccc(c2cc(c1ccccc1)ccn2)cc3,CCCCCCCCCc2ccnc(c1cc(CCCCCCCCC)ccn1)c2,1.78337472
CCc2ccc(c1ccc(Cl)cc1)nc2,CCCCCCCCCc2ccnc(c1cc(CCCCCCCCC)ccn1)c2,0.66876552
Clc3ccc(c2cc(c1ccccc1)ccn2)cc3,CCCCCCCCCc2ccnc(c1cc(CCCCCCCCC)ccn1)c2,1.070024832
c4ccc(c3ccnc(c2ccc(N1CCCC1)cc2)c3)cc4,CCCCCCCCCc2ccnc(c1cc(CCCCCCCCC)ccn1)c2,0.563170964
COc3ccc(c2cc(c1ccccc1)ccn2)cc3,CCCCCCCCCc2ccnc(c1cc(CCCCCCCCC)ccn1)c2,1.528606903
COc3ccc(c2cc(c1ccccc1)c(C)cn2)cc3,CCCCCCCCCc2ccnc(c1cc(CCCCCCCCC)ccn1)c2,1.33753104
CCc2ccc(c1cccc(OC)c1)nc2,CCCCCCCCCc2ccnc(c1cc(CCCCCCCCC)ccn1)c2,1.07E-05
COc3cccc(c2cc(c1ccccc1)ccn2)c3,CCCCCCCCCc2ccnc(c1cc(CCCCCCCCC)ccn1)c2,1.07E-05
COc2ccc(c1ccc(C)cn1)cc2,CCCCCCCCCc2ccnc(c1cc(CCCCCCCCC)ccn1)c2,1.18891648
COc3cccc(c2cc(c1ccccc1)c(C)cn2)c3,CCCCCCCCCc2ccnc(c1cc(CCCCCCCCC)ccn1)c2,1.07E-05
c4ccc(c3ccnc(c2ccc1ccccc1c2)c3)cc4,CCCCCCCCCc2ccnc(c1cc(CCCCCCCCC)ccn1)c2,1.528606903
FC(F)(F)Oc3ccc(c2nc1ccccc1s2)cc3,CCCCCCCCCc2ccnc(c1cc(CCCCCCCCC)ccn1)c2,1.18891648
c4ccc3cc(c2nc1ccccc1o2)ccc3c4,CCCCCCCCCc2ccnc(c1cc(CCCCCCCCC)ccn1)c2,0.764303451
c2ccc(c1ccccn1)cc2,Cc1ccnc3c1ccc2cccnc23,0.44584368
Cc2ccc(c1ccc(F)cc1F)nc2,Cc1ccnc3c1ccc2cccnc23,0.59445824
Cc2ccc(c1ccccc1)nc2,Cc1ccnc3c1ccc2cccnc23,0.563170964
c2ccc(n1cccn1)cc2,Cc1ccnc3c1ccc2cccnc23,0.509535634
c1ccc3c(c1)ccc2cccnc23,Cc1ccnc3c1ccc2cccnc23,0.629426372
Cc3ccc(c2ccc(c1ccccc1)cc2)nc3,Cc1ccnc3c1ccc2cccnc23,0.823096024
Cc2ccc(c1ccc(F)cc1)nc2,Cc1ccnc3c1ccc2cccnc23,0.59445824
c3ccc(c2nc1ccccc1s2)cc3,Cc1ccnc3c1ccc2cccnc23,1.18891648
c3ccc(c2nc1ccccc1o2)cc3,Cc1ccnc3c1ccc2cccnc23,0.428009933
Cc3ccc(c2nc1ccccc1o2)cc3,Cc1ccnc3c1ccc2cccnc23,0.563170964
COc3ccc(c2nc1ccccc1s2)cc3,Cc1ccnc3c1ccc2cccnc23,1.528606903
COc3ccc(c2nc1ccccc1o2)cc3,Cc1ccnc3c1ccc2cccnc23,0.356674944
Fc3ccc(c2nc1ccccc1o2)cc3,Cc1ccnc3c1ccc2cccnc23,0.254767817
Clc3ccc(c2nc1ccccc1s2)cc3,Cc1ccnc3c1ccc2cccnc23,1.33753104
Clc3ccc(c2nc1ccccc1o2)cc3,Cc1ccnc3c1ccc2cccnc23,0.267506208
Cc2ccc(c1ccc(Cl)cc1)nc2,Cc1ccnc3c1ccc2cccnc23,0.382151726
FC(F)(F)c3ccc(c2nc1ccccc1s2)cc3,Cc1ccnc3c1ccc2cccnc23,0.89168736
FC(F)(F)c3ccc(c2nc1ccccc1o2)cc3,Cc1ccnc3c1ccc2cccnc23,0.428009933
Cc2ccc(c1cccc(C#N)c1)nc2,Cc1ccnc3c1ccc2cccnc23,0.187723655
COc2cccc(c1ccc(C)cn1)c2,Cc1ccnc3c1ccc2cccnc23,1.07E-05
Cc2ccc(c1ccc(S(C)(=O)=O)cc1)nc2,Cc1ccnc3c1ccc2cccnc23,0.59445824
Cc2ccc(c1ccc(OC(F)(F)F)cc1)nc2,Cc1ccnc3c1ccc2cccnc23,0.281585482
Cc3ccc(c2ccc1ccccc1c2)nc3,Cc1ccnc3c1ccc2cccnc23,0.563170964
Cc2ccc(c1ccc(C)cn1)cc2,Cc1ccnc3c1ccc2cccnc23,0.36897408
Cc4ccc(c3ccc(N(c1ccccc1)c2ccccc2)cc3)nc4,Cc1ccnc3c1ccc2cccnc23,1.07E-05
c4ccc(c3ccc(c2cc(c1ccccc1)ccn2)cc3)cc4,Cc1ccnc3c1ccc2cccnc23,2.140049664
Fc2ccc(c1ccccn1)cc2,Cc1ccnc3c1ccc2cccnc23,1.18891648
Cc2ccc(c1cccc(F)c1)nc2,Cc1ccnc3c1ccc2cccnc23,0.972749847
Cc2ccc(c1ccccc1F)nc2,Cc1ccnc3c1ccc2cccnc23,0.563170964
Cc2ccc(c1ccc(F)c(C(F)(F)F)c1)nc2,Cc1ccnc3c1ccc2cccnc23,0.314713186
Cc2ccc(c1cccc(Cl)c1)nc2,Cc1ccnc3c1ccc2cccnc23,0.66876552
c2ccc(Cc1ccccn1)cc2,Cc1ccnc3c1ccc2cccnc23,0.535012416
Cc2ccc(c1ccc(C#N)cc1)nc2,Cc1ccnc3c1ccc2cccnc23,0.396305493
CCc2ccc(c1ccccc1)nc2,Cc1ccnc3c1ccc2cccnc23,1.070024832
Cc2cnc(c1ccccc1)cc2c3ccccc3,Cc1ccnc3c1ccc2cccnc23,0.36897408
Fc3ccc(c2cc(c1ccccc1)ccn2)cc3,Cc1ccnc3c1ccc2cccnc23,1.33753104
CCc2ccc(c1ccc(Cl)cc1)nc2,Cc1ccnc3c1ccc2cccnc23,0.428009933
Clc3ccc(c2cc(c1ccccc1)ccn2)cc3,Cc1ccnc3c1ccc2cccnc23,0.66876552
c4ccc(c3ccnc(c2ccc(N1CCCC1)cc2)c3)cc4,Cc1ccnc3c1ccc2cccnc23,0.076430345
COc3ccc(c2cc(c1ccccc1)ccn2)cc3,Cc1ccnc3c1ccc2cccnc23,1.18891648
COc3ccc(c2cc(c1ccccc1)c(C)cn2)cc3,Cc1ccnc3c1ccc2cccnc23,0.823096024
CCc2ccc(c1cccc(OC)c1)nc2,Cc1ccnc3c1ccc2cccnc23,1.07E-05
COc3cccc(c2cc(c1ccccc1)ccn2)c3,Cc1ccnc3c1ccc2cccnc23,1.07E-05
COc2ccc(c1ccc(C)cn1)cc2,Cc1ccnc3c1ccc2cccnc23,1.070024832
COc3cccc(c2cc(c1ccccc1)c(C)cn2)c3,Cc1ccnc3c1ccc2cccnc23,1.07E-05
c4ccc(c3ccnc(c2ccc1ccccc1c2)c3)cc4,Cc1ccnc3c1ccc2cccnc23,0.764303451
FC(F)(F)Oc3ccc(c2nc1ccccc1s2)cc3,Cc1ccnc3c1ccc2cccnc23,0.89168736
c4ccc3cc(c2nc1ccccc1o2)ccc3c4,Cc1ccnc3c1ccc2cccnc23,0.486374924
c2ccc(c1ccccn1)cc2,CS(C)=O,1.07E-05
Cc2ccc(c1ccc(F)cc1F)nc2,CS(C)=O,1.07E-05
Cc2ccc(c1ccccc1)nc2,CS(C)=O,1.07E-05
c2ccc(n1cccn1)cc2,CS(C)=O,0.086993889
c1ccc3c(c1)ccc2cccnc23,CS(C)=O,1.07E-05
Cc3ccc(c2ccc(c1ccccc1)cc2)nc3,CS(C)=O,1.07E-05
Cc2ccc(c1ccc(F)cc1)nc2,CS(C)=O,1.07E-05
c3ccc(c2nc1ccccc1s2)cc3,CS(C)=O,1.07E-05
c3ccc(c2nc1ccccc1o2)cc3,CS(C)=O,1.07E-05
Cc3ccc(c2nc1ccccc1o2)cc3,CS(C)=O,1.07E-05
COc3ccc(c2nc1ccccc1s2)cc3,CS(C)=O,1.07E-05
COc3ccc(c2nc1ccccc1o2)cc3,CS(C)=O,1.07E-05
Fc3ccc(c2nc1ccccc1o2)cc3,CS(C)=O,1.07E-05
Clc3ccc(c2nc1ccccc1s2)cc3,CS(C)=O,1.07E-05
Clc3ccc(c2nc1ccccc1o2)cc3,CS(C)=O,0.113832429
Cc2ccc(c1ccc(Cl)cc1)nc2,CS(C)=O,0.099076373
FC(F)(F)c3ccc(c2nc1ccccc1s2)cc3,CS(C)=O,1.07E-05
FC(F)(F)c3ccc(c2nc1ccccc1o2)cc3,CS(C)=O,0.274365341
Cc2ccc(c1cccc(C#N)c1)nc2,CS(C)=O,0.075353862
COc2cccc(c1ccc(C)cn1)c2,CS(C)=O,1.07E-05
Cc2ccc(c1ccc(S(C)(=O)=O)cc1)nc2,CS(C)=O,0.096398633
Cc2ccc(c1ccc(OC(F)(F)F)cc1)nc2,CS(C)=O,1.07E-05
Cc3ccc(c2ccc1ccccc1c2)nc3,CS(C)=O,0.081062487
Cc2ccc(c1ccc(C)cn1)cc2,CS(C)=O,0.074826911
Cc4ccc(c3ccc(N(c1ccccc1)c2ccccc2)cc3)nc4,CS(C)=O,0.274365341
c4ccc(c3ccc(c2cc(c1ccccc1)ccn2)cc3)cc4,CS(C)=O,1.07E-05
Fc2ccc(c1ccccn1)cc2,CS(C)=O,1.07E-05
Cc2ccc(c1cccc(F)c1)nc2,CS(C)=O,1.07E-05
Cc2ccc(c1ccccc1F)nc2,CS(C)=O,1.07E-05
Cc2ccc(c1ccc(F)c(C(F)(F)F)c1)nc2,CS(C)=O,1.07E-05
Cc2ccc(c1cccc(Cl)c1)nc2,CS(C)=O,0.074826911
c2ccc(Cc1ccccn1)cc2,CS(C)=O,1.07E-05
Cc2ccc(c1ccc(C#N)cc1)nc2,CS(C)=O,1.07E-05
CCc2ccc(c1ccccc1)nc2,CS(C)=O,1.07E-05
Cc2cnc(c1ccccc1)cc2c3ccccc3,CS(C)=O,1.07E-05
Fc3ccc(c2cc(c1ccccc1)ccn2)cc3,CS(C)=O,1.07E-05
CCc2ccc(c1ccc(Cl)cc1)nc2,CS(C)=O,0.099076373
Clc3ccc(c2cc(c1ccccc1)ccn2)cc3,CS(C)=O,0.086993889
c4ccc(c3ccnc(c2ccc(N1CCCC1)cc2)c3)cc4,CS(C)=O,1.07E-05
COc3ccc(c2cc(c1ccccc1)ccn2)cc3,CS(C)=O,1.07E-05
COc3ccc(c2cc(c1ccccc1)c(C)cn2)cc3,CS(C)=O,1.07E-05
CCc2ccc(c1cccc(OC)c1)nc2,CS(C)=O,1.07E-05
COc3cccc(c2cc(c1ccccc1)ccn2)c3,CS(C)=O,1.07E-05
COc2ccc(c1ccc(C)cn1)cc2,CS(C)=O,1.07E-05
COc3cccc(c2cc(c1ccccc1)c(C)cn2)c3,CS(C)=O,1.07E-05
c4ccc(c3ccnc(c2ccc1ccccc1c2)c3)cc4,CS(C)=O,1.07E-05
FC(F)(F)Oc3ccc(c2nc1ccccc1s2)cc3,CS(C)=O,1.07E-05
c4ccc3cc(c2nc1ccccc1o2)ccc3c4,CS(C)=O,0.267506208
c2ccc(c1ccccn1)cc2,CC(C)(O)Cc2ccc(c1ccc(CC(C)(C)O)cn1)nc2,0.972749847
Cc2ccc(c1ccc(F)cc1F)nc2,CC(C)(O)Cc2ccc(c1ccc(CC(C)(C)O)cn1)nc2,0.396305493
Cc2ccc(c1ccccc1)nc2,CC(C)(O)Cc2ccc(c1ccc(CC(C)(C)O)cn1)nc2,1.18891648
c2ccc(n1cccn1)cc2,CC(C)(O)Cc2ccc(c1ccc(CC(C)(C)O)cn1)nc2,0.972749847
c1ccc3c(c1)ccc2cccnc23,CC(C)(O)Cc2ccc(c1ccc(CC(C)(C)O)cn1)nc2,0.823096024
Cc3ccc(c2ccc(c1ccccc1)cc2)nc3,CC(C)(O)Cc2ccc(c1ccc(CC(C)(C)O)cn1)nc2,1.78337472
Cc2ccc(c1ccc(F)cc1)nc2,CC(C)(O)Cc2ccc(c1ccc(CC(C)(C)O)cn1)nc2,0.44584368
c3ccc(c2nc1ccccc1s2)cc3,CC(C)(O)Cc2ccc(c1ccc(CC(C)(C)O)cn1)nc2,1.528606903
c3ccc(c2nc1ccccc1o2)cc3,CC(C)(O)Cc2ccc(c1ccc(CC(C)(C)O)cn1)nc2,0.89168736
Cc3ccc(c2nc1ccccc1o2)cc3,CC(C)(O)Cc2ccc(c1ccc(CC(C)(C)O)cn1)nc2,1.070024832
COc3ccc(c2nc1ccccc1s2)cc3,CC(C)(O)Cc2ccc(c1ccc(CC(C)(C)O)cn1)nc2,2.140049664
COc3ccc(c2nc1ccccc1o2)cc3,CC(C)(O)Cc2ccc(c1ccc(CC(C)(C)O)cn1)nc2,0.535012416
Fc3ccc(c2nc1ccccc1o2)cc3,CC(C)(O)Cc2ccc(c1ccc(CC(C)(C)O)cn1)nc2,0.191075863
Clc3ccc(c2nc1ccccc1s2)cc3,CC(C)(O)Cc2ccc(c1ccc(CC(C)(C)O)cn1)nc2,1.33753104
Clc3ccc(c2nc1ccccc1o2)cc3,CC(C)(O)Cc2ccc(c1ccc(CC(C)(C)O)cn1)nc2,0.465228188
Cc2ccc(c1ccc(Cl)cc1)nc2,CC(C)(O)Cc2ccc(c1ccc(CC(C)(C)O)cn1)nc2,0.713349888
FC(F)(F)c3ccc(c2nc1ccccc1s2)cc3,CC(C)(O)Cc2ccc(c1ccc(CC(C)(C)O)cn1)nc2,1.33753104
FC(F)(F)c3ccc(c2nc1ccccc1o2)cc3,CC(C)(O)Cc2ccc(c1ccc(CC(C)(C)O)cn1)nc2,0.563170964
Cc2ccc(c1cccc(C#N)c1)nc2,CC(C)(O)Cc2ccc(c1ccc(CC(C)(C)O)cn1)nc2,0.36897408
COc2cccc(c1ccc(C)cn1)c2,CC(C)(O)Cc2ccc(c1ccc(CC(C)(C)O)cn1)nc2,1.07E-05
Cc2ccc(c1ccc(S(C)(=O)=O)cc1)nc2,CC(C)(O)Cc2ccc(c1ccc(CC(C)(C)O)cn1)nc2,1.528606903
Cc2ccc(c1ccc(OC(F)(F)F)cc1)nc2,CC(C)(O)Cc2ccc(c1ccc(CC(C)(C)O)cn1)nc2,0.486374924
