Electrophile,Nucleophile,Catalyst,Base,MISER Area Count
CN4CCN(C(=O)O[C@H]2c1nccnc1C(=O)N2c3ccc(Cl)cn3)CC4,Cn1nccc1[B]2OC(C)(C)C(C)(C)O2,COc1ccc(OC)c(P(C(C)(C)C)C(C)(C)C)c1c2c(C(C)C)cc(C(C)C)cc2C(C)C,CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3,264
CN4CCN(C(=O)O[C@H]2c1nccnc1C(=O)N2c3ccc(Cl)cn3)CC4,Cn1nccc1[B]2OC(C)(C)C(C)(C)O2,COc1ccc(OC)c(P(C(C)(C)C)C(C)(C)C)c1c2c(C(C)C)cc(C(C)C)cc2C(C)C,CN(C)P(=NC(C)(C)CC(C)(C)C)(N(C)C)N(C)C,396
CN4CCN(C(=O)O[C@H]2c1nccnc1C(=O)N2c3ccc(Cl)cn3)CC4,Cn1nccc1[B]2OC(C)(C)C(C)(C)O2,COc1ccc(OC)c(P(C(C)(C)C)C(C)(C)C)c1c2c(C(C)C)cc(C(C)C)cc2C(C)C,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,241
CN4CCN(C(=O)O[C@H]2c1nccnc1C(=O)N2c3ccc(Cl)cn3)CC4,Cn1nccc1[B]2OC(C)(C)C(C)(C)O2,COc1ccc(OC)c(P(C(C)(C)C)C(C)(C)C)c1c2c(C(C)C)cc(C(C)C)cc2C(C)C,CN(C)P(=NC(C)(C)C)(N=P(N(C)C)(N(C)C)N(C)C)N(C)C,540
CN4CCN(C(=O)O[C@H]2c1nccnc1C(=O)N2c3ccc(Cl)cn3)CC4,Cn1nccc1[B]2OC(C)(C)C(C)(C)O2,COc2ccc(C)c(c1c(C(C)C)cc(C(C)C)cc1C(C)C)c2P(C(C)(C)C)C(C)(C)C,C2CCC1=NCCCN1CC2,270
CN4CCN(C(=O)O[C@H]2c1nccnc1C(=O)N2c3ccc(Cl)cn3)CC4,Cn1nccc1[B]2OC(C)(C)C(C)(C)O2,COc2ccc(C)c(c1c(C(C)C)cc(C(C)C)cc1C(C)C)c2P(C(C)(C)C)C(C)(C)C,CN1CCCN2CCCN=C12,332
CN4CCN(C(=O)O[C@H]2c1nccnc1C(=O)N2c3ccc(Cl)cn3)CC4,Cn1nccc1[B]2OC(C)(C)C(C)(C)O2,COc2ccc(C)c(c1c(C(C)C)cc(C(C)C)cc1C(C)C)c2P(C(C)(C)C)C(C)(C)C,CN(C)/C(=N\C(C)(C)C)N(C)C,292
CN4CCN(C(=O)O[C@H]2c1nccnc1C(=O)N2c3ccc(Cl)cn3)CC4,Cn1nccc1[B]2OC(C)(C)C(C)(C)O2,COc2ccc(C)c(c1c(C(C)C)cc(C(C)C)cc1C(C)C)c2P(C(C)(C)C)C(C)(C)C,CCN(CC)P1(=NC(C)(C)C)NCCCN1C,240
CN4CCN(C(=O)O[C@H]2c1nccnc1C(=O)N2c3ccc(Cl)cn3)CC4,Cn1nccc1[B]2OC(C)(C)C(C)(C)O2,COc2ccc(C)c(c1c(C(C)C)cc(C(C)C)cc1C(C)C)c2P(C(C)(C)C)C(C)(C)C,CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3,260
CN4CCN(C(=O)O[C@H]2c1nccnc1C(=O)N2c3ccc(Cl)cn3)CC4,Cn1nccc1[B]2OC(C)(C)C(C)(C)O2,COc2ccc(C)c(c1c(C(C)C)cc(C(C)C)cc1C(C)C)c2P(C(C)(C)C)C(C)(C)C,CN(C)P(=NC(C)(C)CC(C)(C)C)(N(C)C)N(C)C,302
CN4CCN(C(=O)O[C@H]2c1nccnc1C(=O)N2c3ccc(Cl)cn3)CC4,Cn1nccc1[B]2OC(C)(C)C(C)(C)O2,COc2ccc(C)c(c1c(C(C)C)cc(C(C)C)cc1C(C)C)c2P(C(C)(C)C)C(C)(C)C,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,223
CN4CCN(C(=O)O[C@H]2c1nccnc1C(=O)N2c3ccc(Cl)cn3)CC4,Cn1nccc1[B]2OC(C)(C)C(C)(C)O2,COc2ccc(C)c(c1c(C(C)C)cc(C(C)C)cc1C(C)C)c2P(C(C)(C)C)C(C)(C)C,CN(C)P(=NC(C)(C)C)(N=P(N(C)C)(N(C)C)N(C)C)N(C)C,294
CN4CCN(C(=O)O[C@H]2c1nccnc1C(=O)N2c3ccc(Cl)cn3)CC4,Cn1nccc1[B]2OC(C)(C)C(C)(C)O2,COc7ccc(OC)c(P(C23CC1CC(CC(C1)C2)C3)C56CC4CC(CC(C4)C5)C6)c7c8c(C(C)C)cc(C(C)C)cc8C(C)C,C2CCC1=NCCCN1CC2,229
CN4CCN(C(=O)O[C@H]2c1nccnc1C(=O)N2c3ccc(Cl)cn3)CC4,Cn1nccc1[B]2OC(C)(C)C(C)(C)O2,COc7ccc(OC)c(P(C23CC1CC(CC(C1)C2)C3)C56CC4CC(CC(C4)C5)C6)c7c8c(C(C)C)cc(C(C)C)cc8C(C)C,CN1CCCN2CCCN=C12,262
CN4CCN(C(=O)O[C@H]2c1nccnc1C(=O)N2c3ccc(Cl)cn3)CC4,Cn1nccc1[B]2OC(C)(C)C(C)(C)O2,COc7ccc(OC)c(P(C23CC1CC(CC(C1)C2)C3)C56CC4CC(CC(C4)C5)C6)c7c8c(C(C)C)cc(C(C)C)cc8C(C)C,CN(C)/C(=N\C(C)(C)C)N(C)C,271
CN4CCN(C(=O)O[C@H]2c1nccnc1C(=O)N2c3ccc(Cl)cn3)CC4,Cn1nccc1[B]2OC(C)(C)C(C)(C)O2,COc7ccc(OC)c(P(C23CC1CC(CC(C1)C2)C3)C56CC4CC(CC(C4)C5)C6)c7c8c(C(C)C)cc(C(C)C)cc8C(C)C,CCN(CC)P1(=NC(C)(C)C)NCCCN1C,243
CN4CCN(C(=O)O[C@H]2c1nccnc1C(=O)N2c3ccc(Cl)cn3)CC4,Cn1nccc1[B]2OC(C)(C)C(C)(C)O2,COc7ccc(OC)c(P(C23CC1CC(CC(C1)C2)C3)C56CC4CC(CC(C4)C5)C6)c7c8c(C(C)C)cc(C(C)C)cc8C(C)C,CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3,258
CN4CCN(C(=O)O[C@H]2c1nccnc1C(=O)N2c3ccc(Cl)cn3)CC4,Cn1nccc1[B]2OC(C)(C)C(C)(C)O2,COc7ccc(OC)c(P(C23CC1CC(CC(C1)C2)C3)C56CC4CC(CC(C4)C5)C6)c7c8c(C(C)C)cc(C(C)C)cc8C(C)C,CN(C)P(=NC(C)(C)CC(C)(C)C)(N(C)C)N(C)C,260
CN4CCN(C(=O)O[C@H]2c1nccnc1C(=O)N2c3ccc(Cl)cn3)CC4,Cn1nccc1[B]2OC(C)(C)C(C)(C)O2,COc7ccc(OC)c(P(C23CC1CC(CC(C1)C2)C3)C56CC4CC(CC(C4)C5)C6)c7c8c(C(C)C)cc(C(C)C)cc8C(C)C,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,225
CN4CCN(C(=O)O[C@H]2c1nccnc1C(=O)N2c3ccc(Cl)cn3)CC4,Cn1nccc1[B]2OC(C)(C)C(C)(C)O2,COc7ccc(OC)c(P(C23CC1CC(CC(C1)C2)C3)C56CC4CC(CC(C4)C5)C6)c7c8c(C(C)C)cc(C(C)C)cc8C(C)C,CN(C)P(=NC(C)(C)C)(N=P(N(C)C)(N(C)C)N(C)C)N(C)C,256
CN4CCN(C(=O)O[C@H]2c1nccnc1C(=O)N2c3ccc(Cl)cn3)CC4,Cn1nccc1[B]2OC(C)(C)C(C)(C)O2,CC(C)(C)P(c1cc[cH-]c1)C(C)(C)C.CC(C)(C)P(c1cc[cH-]c1)C(C)(C)C.[Fe+2],C2CCC1=NCCCN1CC2,224
CN4CCN(C(=O)O[C@H]2c1nccnc1C(=O)N2c3ccc(Cl)cn3)CC4,Cn1nccc1[B]2OC(C)(C)C(C)(C)O2,CC(C)(C)P(c1cc[cH-]c1)C(C)(C)C.CC(C)(C)P(c1cc[cH-]c1)C(C)(C)C.[Fe+2],CN1CCCN2CCCN=C12,223
CN4CCN(C(=O)O[C@H]2c1nccnc1C(=O)N2c3ccc(Cl)cn3)CC4,Cn1nccc1[B]2OC(C)(C)C(C)(C)O2,CC(C)(C)P(c1cc[cH-]c1)C(C)(C)C.CC(C)(C)P(c1cc[cH-]c1)C(C)(C)C.[Fe+2],CN(C)/C(=N\C(C)(C)C)N(C)C,223
CN4CCN(C(=O)O[C@H]2c1nccnc1C(=O)N2c3ccc(Cl)cn3)CC4,Cn1nccc1[B]2OC(C)(C)C(C)(C)O2,CC(C)(C)P(c1cc[cH-]c1)C(C)(C)C.CC(C)(C)P(c1cc[cH-]c1)C(C)(C)C.[Fe+2],CCN(CC)P1(=NC(C)(C)C)NCCCN1C,222
CN4CCN(C(=O)O[C@H]2c1nccnc1C(=O)N2c3ccc(Cl)cn3)CC4,Cn1nccc1[B]2OC(C)(C)C(C)(C)O2,CC(C)(C)P(c1cc[cH-]c1)C(C)(C)C.CC(C)(C)P(c1cc[cH-]c1)C(C)(C)C.[Fe+2],CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3,222
CN4CCN(C(=O)O[C@H]2c1nccnc1C(=O)N2c3ccc(Cl)cn3)CC4,Cn1nccc1[B]2OC(C)(C)C(C)(C)O2,CC(C)(C)P(c1cc[cH-]c1)C(C)(C)C.CC(C)(C)P(c1cc[cH-]c1)C(C)(C)C.[Fe+2],CN(C)P(=NC(C)(C)CC(C)(C)C)(N(C)C)N(C)C,220
CN4CCN(C(=O)O[C@H]2c1nccnc1C(=O)N2c3ccc(Cl)cn3)CC4,Cn1nccc1[B]2OC(C)(C)C(C)(C)O2,CC(C)(C)P(c1cc[cH-]c1)C(C)(C)C.CC(C)(C)P(c1cc[cH-]c1)C(C)(C)C.[Fe+2],CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,223
CN4CCN(C(=O)O[C@H]2c1nccnc1C(=O)N2c3ccc(Cl)cn3)CC4,Cn1nccc1[B]2OC(C)(C)C(C)(C)O2,CC(C)(C)P(c1cc[cH-]c1)C(C)(C)C.CC(C)(C)P(c1cc[cH-]c1)C(C)(C)C.[Fe+2],CN(C)P(=NC(C)(C)C)(N=P(N(C)C)(N(C)C)N(C)C)N(C)C,222
COC(=O)C(C)(C)Cc4c(SC(C)(C)C)c3cc(OCc2cc1ccccc1cn2)ccc3n4Cc5ccc(Cl)cc5,NS(=O)(=O)c1cccs1,CC(C)c4cc(C(C)C)c(c1ccccc1P(C2CCCCC2)C3CCCCC3)c(C(C)C)c4,C2CCC1=NCCCN1CC2,214
COC(=O)C(C)(C)Cc4c(SC(C)(C)C)c3cc(OCc2cc1ccccc1cn2)ccc3n4Cc5ccc(Cl)cc5,NS(=O)(=O)c1cccs1,CC(C)c4cc(C(C)C)c(c1ccccc1P(C2CCCCC2)C3CCCCC3)c(C(C)C)c4,CN1CCCN2CCCN=C12,235
COC(=O)C(C)(C)Cc4c(SC(C)(C)C)c3cc(OCc2cc1ccccc1cn2)ccc3n4Cc5ccc(Cl)cc5,NS(=O)(=O)c1cccs1,CC(C)c4cc(C(C)C)c(c1ccccc1P(C2CCCCC2)C3CCCCC3)c(C(C)C)c4,CN(C)/C(=N\C(C)(C)C)N(C)C,237
COC(=O)C(C)(C)Cc4c(SC(C)(C)C)c3cc(OCc2cc1ccccc1cn2)ccc3n4Cc5ccc(Cl)cc5,NS(=O)(=O)c1cccs1,CC(C)c4cc(C(C)C)c(c1ccccc1P(C2CCCCC2)C3CCCCC3)c(C(C)C)c4,CCN(CC)P1(=NC(C)(C)C)NCCCN1C,235
COC(=O)C(C)(C)Cc4c(SC(C)(C)C)c3cc(OCc2cc1ccccc1cn2)ccc3n4Cc5ccc(Cl)cc5,NS(=O)(=O)c1cccs1,CC(C)c4cc(C(C)C)c(c1ccccc1P(C2CCCCC2)C3CCCCC3)c(C(C)C)c4,CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3,234
COC(=O)C(C)(C)Cc4c(SC(C)(C)C)c3cc(OCc2cc1ccccc1cn2)ccc3n4Cc5ccc(Cl)cc5,NS(=O)(=O)c1cccs1,CC(C)c4cc(C(C)C)c(c1ccccc1P(C2CCCCC2)C3CCCCC3)c(C(C)C)c4,CN(C)P(=NC(C)(C)CC(C)(C)C)(N(C)C)N(C)C,236
COC(=O)C(C)(C)Cc4c(SC(C)(C)C)c3cc(OCc2cc1ccccc1cn2)ccc3n4Cc5ccc(Cl)cc5,NS(=O)(=O)c1cccs1,CC(C)c4cc(C(C)C)c(c1ccccc1P(C2CCCCC2)C3CCCCC3)c(C(C)C)c4,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,262
COC(=O)C(C)(C)Cc4c(SC(C)(C)C)c3cc(OCc2cc1ccccc1cn2)ccc3n4Cc5ccc(Cl)cc5,NS(=O)(=O)c1cccs1,CC(C)c4cc(C(C)C)c(c1ccccc1P(C2CCCCC2)C3CCCCC3)c(C(C)C)c4,CN(C)P(=NC(C)(C)C)(N=P(N(C)C)(N(C)C)N(C)C)N(C)C,261
COC(=O)C(C)(C)Cc4c(SC(C)(C)C)c3cc(OCc2cc1ccccc1cn2)ccc3n4Cc5ccc(Cl)cc5,NS(=O)(=O)c1cccs1,CC(C)c2cc(C(C)C)c(c1ccccc1P(C(C)(C)C)C(C)(C)C)c(C(C)C)c2,C2CCC1=NCCCN1CC2,357
COC(=O)C(C)(C)Cc4c(SC(C)(C)C)c3cc(OCc2cc1ccccc1cn2)ccc3n4Cc5ccc(Cl)cc5,NS(=O)(=O)c1cccs1,CC(C)c2cc(C(C)C)c(c1ccccc1P(C(C)(C)C)C(C)(C)C)c(C(C)C)c2,CN1CCCN2CCCN=C12,603
COC(=O)C(C)(C)Cc4c(SC(C)(C)C)c3cc(OCc2cc1ccccc1cn2)ccc3n4Cc5ccc(Cl)cc5,NS(=O)(=O)c1cccs1,CC(C)c2cc(C(C)C)c(c1ccccc1P(C(C)(C)C)C(C)(C)C)c(C(C)C)c2,CN(C)/C(=N\C(C)(C)C)N(C)C,642
COC(=O)C(C)(C)Cc4c(SC(C)(C)C)c3cc(OCc2cc1ccccc1cn2)ccc3n4Cc5ccc(Cl)cc5,NS(=O)(=O)c1cccs1,CC(C)c2cc(C(C)C)c(c1ccccc1P(C(C)(C)C)C(C)(C)C)c(C(C)C)c2,CCN(CC)P1(=NC(C)(C)C)NCCCN1C,772
COC(=O)C(C)(C)Cc4c(SC(C)(C)C)c3cc(OCc2cc1ccccc1cn2)ccc3n4Cc5ccc(Cl)cc5,NS(=O)(=O)c1cccs1,CC(C)c2cc(C(C)C)c(c1ccccc1P(C(C)(C)C)C(C)(C)C)c(C(C)C)c2,CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3,745
COC(=O)C(C)(C)Cc4c(SC(C)(C)C)c3cc(OCc2cc1ccccc1cn2)ccc3n4Cc5ccc(Cl)cc5,NS(=O)(=O)c1cccs1,CC(C)c2cc(C(C)C)c(c1ccccc1P(C(C)(C)C)C(C)(C)C)c(C(C)C)c2,CN(C)P(=NC(C)(C)CC(C)(C)C)(N(C)C)N(C)C,730
COC(=O)C(C)(C)Cc4c(SC(C)(C)C)c3cc(OCc2cc1ccccc1cn2)ccc3n4Cc5ccc(Cl)cc5,NS(=O)(=O)c1cccs1,CC(C)c2cc(C(C)C)c(c1ccccc1P(C(C)(C)C)C(C)(C)C)c(C(C)C)c2,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,2699
COC(=O)C(C)(C)Cc4c(SC(C)(C)C)c3cc(OCc2cc1ccccc1cn2)ccc3n4Cc5ccc(Cl)cc5,NS(=O)(=O)c1cccs1,CC(C)c2cc(C(C)C)c(c1ccccc1P(C(C)(C)C)C(C)(C)C)c(C(C)C)c2,CN(C)P(=NC(C)(C)C)(N=P(N(C)C)(N(C)C)N(C)C)N(C)C,2847
COC(=O)C(C)(C)Cc4c(SC(C)(C)C)c3cc(OCc2cc1ccccc1cn2)ccc3n4Cc5ccc(Cl)cc5,NS(=O)(=O)c1cccs1,COc1ccc(OC)c(P(C(C)(C)C)C(C)(C)C)c1c2c(C(C)C)cc(C(C)C)cc2C(C)C,C2CCC1=NCCCN1CC2,490
COC(=O)C(C)(C)Cc4c(SC(C)(C)C)c3cc(OCc2cc1ccccc1cn2)ccc3n4Cc5ccc(Cl)cc5,NS(=O)(=O)c1cccs1,COc1ccc(OC)c(P(C(C)(C)C)C(C)(C)C)c1c2c(C(C)C)cc(C(C)C)cc2C(C)C,CN1CCCN2CCCN=C12,875
COC(=O)C(C)(C)Cc4c(SC(C)(C)C)c3cc(OCc2cc1ccccc1cn2)ccc3n4Cc5ccc(Cl)cc5,NS(=O)(=O)c1cccs1,COc1ccc(OC)c(P(C(C)(C)C)C(C)(C)C)c1c2c(C(C)C)cc(C(C)C)cc2C(C)C,CN(C)/C(=N\C(C)(C)C)N(C)C,932
COC(=O)C(C)(C)Cc4c(SC(C)(C)C)c3cc(OCc2cc1ccccc1cn2)ccc3n4Cc5ccc(Cl)cc5,NS(=O)(=O)c1cccs1,COc1ccc(OC)c(P(C(C)(C)C)C(C)(C)C)c1c2c(C(C)C)cc(C(C)C)cc2C(C)C,CCN(CC)P1(=NC(C)(C)C)NCCCN1C,751
COC(=O)C(C)(C)Cc4c(SC(C)(C)C)c3cc(OCc2cc1ccccc1cn2)ccc3n4Cc5ccc(Cl)cc5,NS(=O)(=O)c1cccs1,COc1ccc(OC)c(P(C(C)(C)C)C(C)(C)C)c1c2c(C(C)C)cc(C(C)C)cc2C(C)C,CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3,999
COC(=O)C(C)(C)Cc4c(SC(C)(C)C)c3cc(OCc2cc1ccccc1cn2)ccc3n4Cc5ccc(Cl)cc5,NS(=O)(=O)c1cccs1,COc1ccc(OC)c(P(C(C)(C)C)C(C)(C)C)c1c2c(C(C)C)cc(C(C)C)cc2C(C)C,CN(C)P(=NC(C)(C)CC(C)(C)C)(N(C)C)N(C)C,400
COC(=O)C(C)(C)Cc4c(SC(C)(C)C)c3cc(OCc2cc1ccccc1cn2)ccc3n4Cc5ccc(Cl)cc5,NS(=O)(=O)c1cccs1,COc1ccc(OC)c(P(C(C)(C)C)C(C)(C)C)c1c2c(C(C)C)cc(C(C)C)cc2C(C)C,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,1825
COC(=O)C(C)(C)Cc4c(SC(C)(C)C)c3cc(OCc2cc1ccccc1cn2)ccc3n4Cc5ccc(Cl)cc5,NS(=O)(=O)c1cccs1,COc1ccc(OC)c(P(C(C)(C)C)C(C)(C)C)c1c2c(C(C)C)cc(C(C)C)cc2C(C)C,CN(C)P(=NC(C)(C)C)(N=P(N(C)C)(N(C)C)N(C)C)N(C)C,1278
COC(=O)C(C)(C)Cc4c(SC(C)(C)C)c3cc(OCc2cc1ccccc1cn2)ccc3n4Cc5ccc(Cl)cc5,NS(=O)(=O)c1cccs1,COc2ccc(C)c(c1c(C(C)C)cc(C(C)C)cc1C(C)C)c2P(C(C)(C)C)C(C)(C)C,C2CCC1=NCCCN1CC2,435
COC(=O)C(C)(C)Cc4c(SC(C)(C)C)c3cc(OCc2cc1ccccc1cn2)ccc3n4Cc5ccc(Cl)cc5,NS(=O)(=O)c1cccs1,COc2ccc(C)c(c1c(C(C)C)cc(C(C)C)cc1C(C)C)c2P(C(C)(C)C)C(C)(C)C,CN1CCCN2CCCN=C12,442
COC(=O)C(C)(C)Cc4c(SC(C)(C)C)c3cc(OCc2cc1ccccc1cn2)ccc3n4Cc5ccc(Cl)cc5,NS(=O)(=O)c1cccs1,COc2ccc(C)c(c1c(C(C)C)cc(C(C)C)cc1C(C)C)c2P(C(C)(C)C)C(C)(C)C,CN(C)/C(=N\C(C)(C)C)N(C)C,451
COC(=O)C(C)(C)Cc4c(SC(C)(C)C)c3cc(OCc2cc1ccccc1cn2)ccc3n4Cc5ccc(Cl)cc5,NS(=O)(=O)c1cccs1,COc2ccc(C)c(c1c(C(C)C)cc(C(C)C)cc1C(C)C)c2P(C(C)(C)C)C(C)(C)C,CCN(CC)P1(=NC(C)(C)C)NCCCN1C,546
COC(=O)C(C)(C)Cc4c(SC(C)(C)C)c3cc(OCc2cc1ccccc1cn2)ccc3n4Cc5ccc(Cl)cc5,NS(=O)(=O)c1cccs1,COc2ccc(C)c(c1c(C(C)C)cc(C(C)C)cc1C(C)C)c2P(C(C)(C)C)C(C)(C)C,CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3,508
COC(=O)C(C)(C)Cc4c(SC(C)(C)C)c3cc(OCc2cc1ccccc1cn2)ccc3n4Cc5ccc(Cl)cc5,NS(=O)(=O)c1cccs1,COc2ccc(C)c(c1c(C(C)C)cc(C(C)C)cc1C(C)C)c2P(C(C)(C)C)C(C)(C)C,CN(C)P(=NC(C)(C)CC(C)(C)C)(N(C)C)N(C)C,430
COC(=O)C(C)(C)Cc4c(SC(C)(C)C)c3cc(OCc2cc1ccccc1cn2)ccc3n4Cc5ccc(Cl)cc5,NS(=O)(=O)c1cccs1,COc2ccc(C)c(c1c(C(C)C)cc(C(C)C)cc1C(C)C)c2P(C(C)(C)C)C(C)(C)C,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,1516
COC(=O)C(C)(C)Cc4c(SC(C)(C)C)c3cc(OCc2cc1ccccc1cn2)ccc3n4Cc5ccc(Cl)cc5,NS(=O)(=O)c1cccs1,COc2ccc(C)c(c1c(C(C)C)cc(C(C)C)cc1C(C)C)c2P(C(C)(C)C)C(C)(C)C,CN(C)P(=NC(C)(C)C)(N=P(N(C)C)(N(C)C)N(C)C)N(C)C,1414
COC(=O)C(C)(C)Cc4c(SC(C)(C)C)c3cc(OCc2cc1ccccc1cn2)ccc3n4Cc5ccc(Cl)cc5,NS(=O)(=O)c1cccs1,COc7ccc(OC)c(P(C23CC1CC(CC(C1)C2)C3)C56CC4CC(CC(C4)C5)C6)c7c8c(C(C)C)cc(C(C)C)cc8C(C)C,C2CCC1=NCCCN1CC2,323
COC(=O)C(C)(C)Cc4c(SC(C)(C)C)c3cc(OCc2cc1ccccc1cn2)ccc3n4Cc5ccc(Cl)cc5,NS(=O)(=O)c1cccs1,COc7ccc(OC)c(P(C23CC1CC(CC(C1)C2)C3)C56CC4CC(CC(C4)C5)C6)c7c8c(C(C)C)cc(C(C)C)cc8C(C)C,CN1CCCN2CCCN=C12,346
COC(=O)C(C)(C)Cc4c(SC(C)(C)C)c3cc(OCc2cc1ccccc1cn2)ccc3n4Cc5ccc(Cl)cc5,NS(=O)(=O)c1cccs1,COc7ccc(OC)c(P(C23CC1CC(CC(C1)C2)C3)C56CC4CC(CC(C4)C5)C6)c7c8c(C(C)C)cc(C(C)C)cc8C(C)C,CN(C)/C(=N\C(C)(C)C)N(C)C,379
COC(=O)C(C)(C)Cc4c(SC(C)(C)C)c3cc(OCc2cc1ccccc1cn2)ccc3n4Cc5ccc(Cl)cc5,NS(=O)(=O)c1cccs1,COc7ccc(OC)c(P(C23CC1CC(CC(C1)C2)C3)C56CC4CC(CC(C4)C5)C6)c7c8c(C(C)C)cc(C(C)C)cc8C(C)C,CCN(CC)P1(=NC(C)(C)C)NCCCN1C,338
COC(=O)C(C)(C)Cc4c(SC(C)(C)C)c3cc(OCc2cc1ccccc1cn2)ccc3n4Cc5ccc(Cl)cc5,NS(=O)(=O)c1cccs1,COc7ccc(OC)c(P(C23CC1CC(CC(C1)C2)C3)C56CC4CC(CC(C4)C5)C6)c7c8c(C(C)C)cc(C(C)C)cc8C(C)C,CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3,368
COC(=O)C(C)(C)Cc4c(SC(C)(C)C)c3cc(OCc2cc1ccccc1cn2)ccc3n4Cc5ccc(Cl)cc5,NS(=O)(=O)c1cccs1,COc7ccc(OC)c(P(C23CC1CC(CC(C1)C2)C3)C56CC4CC(CC(C4)C5)C6)c7c8c(C(C)C)cc(C(C)C)cc8C(C)C,CN(C)P(=NC(C)(C)CC(C)(C)C)(N(C)C)N(C)C,364
COC(=O)C(C)(C)Cc4c(SC(C)(C)C)c3cc(OCc2cc1ccccc1cn2)ccc3n4Cc5ccc(Cl)cc5,NS(=O)(=O)c1cccs1,COc7ccc(OC)c(P(C23CC1CC(CC(C1)C2)C3)C56CC4CC(CC(C4)C5)C6)c7c8c(C(C)C)cc(C(C)C)cc8C(C)C,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,657
COC(=O)C(C)(C)Cc4c(SC(C)(C)C)c3cc(OCc2cc1ccccc1cn2)ccc3n4Cc5ccc(Cl)cc5,NS(=O)(=O)c1cccs1,COc7ccc(OC)c(P(C23CC1CC(CC(C1)C2)C3)C56CC4CC(CC(C4)C5)C6)c7c8c(C(C)C)cc(C(C)C)cc8C(C)C,CN(C)P(=NC(C)(C)C)(N=P(N(C)C)(N(C)C)N(C)C)N(C)C,450
COC(=O)C(C)(C)Cc4c(SC(C)(C)C)c3cc(OCc2cc1ccccc1cn2)ccc3n4Cc5ccc(Cl)cc5,NS(=O)(=O)c1cccs1,CC(C)(C)P(c1cc[cH-]c1)C(C)(C)C.CC(C)(C)P(c1cc[cH-]c1)C(C)(C)C.[Fe+2],C2CCC1=NCCCN1CC2,223
COC(=O)C(C)(C)Cc4c(SC(C)(C)C)c3cc(OCc2cc1ccccc1cn2)ccc3n4Cc5ccc(Cl)cc5,NS(=O)(=O)c1cccs1,CC(C)(C)P(c1cc[cH-]c1)C(C)(C)C.CC(C)(C)P(c1cc[cH-]c1)C(C)(C)C.[Fe+2],CN1CCCN2CCCN=C12,227
COC(=O)C(C)(C)Cc4c(SC(C)(C)C)c3cc(OCc2cc1ccccc1cn2)ccc3n4Cc5ccc(Cl)cc5,NS(=O)(=O)c1cccs1,CC(C)(C)P(c1cc[cH-]c1)C(C)(C)C.CC(C)(C)P(c1cc[cH-]c1)C(C)(C)C.[Fe+2],CN(C)/C(=N\C(C)(C)C)N(C)C,233
COC(=O)C(C)(C)Cc4c(SC(C)(C)C)c3cc(OCc2cc1ccccc1cn2)ccc3n4Cc5ccc(Cl)cc5,NS(=O)(=O)c1cccs1,CC(C)(C)P(c1cc[cH-]c1)C(C)(C)C.CC(C)(C)P(c1cc[cH-]c1)C(C)(C)C.[Fe+2],CCN(CC)P1(=NC(C)(C)C)NCCCN1C,228
COC(=O)C(C)(C)Cc4c(SC(C)(C)C)c3cc(OCc2cc1ccccc1cn2)ccc3n4Cc5ccc(Cl)cc5,NS(=O)(=O)c1cccs1,CC(C)(C)P(c1cc[cH-]c1)C(C)(C)C.CC(C)(C)P(c1cc[cH-]c1)C(C)(C)C.[Fe+2],CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3,229
COC(=O)C(C)(C)Cc4c(SC(C)(C)C)c3cc(OCc2cc1ccccc1cn2)ccc3n4Cc5ccc(Cl)cc5,NS(=O)(=O)c1cccs1,CC(C)(C)P(c1cc[cH-]c1)C(C)(C)C.CC(C)(C)P(c1cc[cH-]c1)C(C)(C)C.[Fe+2],CN(C)P(=NC(C)(C)CC(C)(C)C)(N(C)C)N(C)C,227
